modelo,fpr,tpr
Regresión logística,0.019622785292436655,0.29986702127659576
Regresión logística,0.019622785292436655,0.30319148936170215
Regresión logística,0.01967041341207849,0.30319148936170215
Regresión logística,0.01967041341207849,0.3038563829787234
Regresión logística,0.019718041531720326,0.3038563829787234
Regresión logística,0.019718041531720326,0.3045212765957447
Regresión logística,0.019813297771004,0.3045212765957447
Regresión logística,0.019813297771004,0.30518617021276595
Regresión logística,0.019860925890645836,0.30518617021276595
Regresión logística,0.019860925890645836,0.3065159574468085
Regresión logística,0.01995618212992951,0.3065159574468085
Regresión logística,0.01995618212992951,0.30851063829787234
Regresión logística,0.020289578967422367,0.30851063829787234
Regresión logística,0.020289578967422367,0.3091755319148936
Regresión logística,0.020337207087064203,0.3091755319148936
Regresión logística,0.020337207087064203,0.31050531914893614
Regresión logística,0.020432463326347877,0.31050531914893614
Regresión logística,0.020432463326347877,0.31117021276595747
Regresión logística,0.02052771956563155,0.31117021276595747
Regresión logística,0.02052771956563155,0.31183510638297873
Regresión logística,0.02067060392455706,0.31183510638297873
Regresión logística,0.02067060392455706,0.3125
Regresión logística,0.020718232044198894,0.3125
Regresión logística,0.020718232044198894,0.31316489361702127
Regresión logística,0.020861116403124404,0.31316489361702127
Regresión logística,0.020861116403124404,0.31382978723404253
Regresión logística,0.021099257001333586,0.31382978723404253
Regresión logística,0.021099257001333586,0.3158244680851064
Regresión logística,0.021432653838826442,0.3158244680851064
Regresión logística,0.021432653838826442,0.3171542553191489
Regresión logística,0.021527910078110116,0.3171542553191489
Regresión logística,0.021527910078110116,0.3178191489361702
Regresión logística,0.021766050676319298,0.3178191489361702
Regresión logística,0.021766050676319298,0.3191489361702128
Regresión logística,0.021813678795961137,0.3191489361702128
Regresión logística,0.021813678795961137,0.3204787234042553
Regresión logística,0.021956563154886644,0.3204787234042553
Regresión logística,0.021956563154886644,0.3211436170212766
Regresión logística,0.022004191274528483,0.3211436170212766
Regresión logística,0.022004191274528483,0.32180851063829785
